"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"240","240","420","Inf","25","1","21","1800","Curve 124","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.75208721117925","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","15.4955393592863","8.75208725176985",NA,"Inf","8.75208725176985","19.6639229774213","11.6935524343311",NA,"Inf","11.6935524343311","4","8","1","1","","",NA,"-4.05905993261513e-08","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 124","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10.4824183123002","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","23.3766891468964","10.4824183665122",NA,"Inf","10.4824183665122","27.0983442779003","12.847106510826",NA,"Inf","12.847106510826","4","8","1","1","","",NA,"-5.4212062394754e-08","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 124","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.0527968756068","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","26.9335349410252","11.0527969343089",NA,"Inf","11.0527969343089","30.4535768070372","13.2273588893572",NA,"Inf","13.2273588893572","4","8","1","1","","",NA,"-5.8702180893988e-08","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 124","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.839401596371","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","33.060910428451","11.8394016612655",NA,"Inf","11.8394016612655","36.2336332794273","13.7517620406615",NA,"Inf","13.7517620406615","4","8","1","1","","",NA,"-6.48944684655817e-08","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 124","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.3234811263513","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","37.7973074317209","12.3234811950565",NA,"Inf","12.3234811950565","40.7015563258833","14.0744817298555",NA,"Inf","14.0744817298555","4","8","1","1","","",NA,"-6.87052263970145e-08","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 124","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.6359363780257","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","41.378180927191","12.6359364491907",NA,"Inf","12.6359364491907","44.0794545902831","14.2827852326116",NA,"Inf","14.2827852326116","4","8","1","1","","",NA,"-7.11649281726068e-08","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 124","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.9439739577373","6","11","0","0","0","0","61.112265900732","1.14019948785193","11.5330366911739","69.9479079175508","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"36.9443833189131","61.1122663818183","1.14019952510488",NA,"69.9479086382923","61.1745791871156","1.14141900133734",NA,"70.0384365156929","45.4129402317612","12.9439740313271",NA,"Inf","12.9439740313271","47.8855109811107","14.4881436207026",NA,"Inf","14.4881436207026","4","8","1","1","","",NA,"-7.35898524339973e-08","FALSE","TRUE","FALSE","Aj"
"25","25","420","Inf","25","1","21","1800","Curve 125","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.93669307986562","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-2.93669274975689","-3.00955809996085",NA,"-2.12448218829884","-2.93669274975689","1.69998429339582","1.85249394638179",NA,"0","1.69998429339582","4","8","1","1","","",NA,"-3.30108729684753e-07","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 125","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.38938571952317","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-2.38938558089133","-2.39488474690711",NA,"-2.12448218829884","-2.38938558089133","2.21626836155497","2.26227618175095",NA,"0","2.21626836155497","4","8","1","1","","",NA,"-1.38631835344682e-07","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 125","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.86581401247759","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-1.85543091716985","-1.86581396350984",NA,"Inf","-1.86581396350984","2.71995678677711","2.61499003734913",NA,"Inf","2.61499003734913","4","8","1","1","","",NA,"-4.89677480786099e-08","FALSE","TRUE","FALSE","Aj"
"47","47","420","Inf","25","1","21","1800","Curve 125","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.5149642742294","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-1.46343622052874","-1.5149642211748",NA,"Inf","-1.5149642211748","3.08973198467589","2.84888986557249",NA,"Inf","2.84888986557249","4","8","1","1","","",NA,"-5.30546011567878e-08","FALSE","TRUE","FALSE","Aj"
"53","53","420","Inf","25","1","21","1800","Curve 125","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.19729475335219","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-1.07848518372557","-1.19729469659723",NA,"Inf","-1.19729469659723","3.4528627796457","3.0606695486242",NA,"Inf","3.0606695486242","4","8","1","1","","",NA,"-5.67549562902059e-08","FALSE","TRUE","FALSE","Aj"
"68","68","420","Inf","25","1","21","1800","Curve 125","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.520661262779623","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","-0.145705089852983","-0.520661198142941",NA,"Inf","-0.520661198142941","4.33276994870511","3.51175854759372",NA,"Inf","3.51175854759372","4","8","1","1","","",NA,"-6.46366822287803e-08","FALSE","TRUE","FALSE","Aj"
"81","81","420","Inf","25","1","21","1800","Curve 125","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.0402548040768416","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","0.630173955731186","-0.0402547338441726",NA,"Inf","-0.0402547338441726","5.06466971695395","3.8320295237929",NA,"Inf","3.8320295237929","4","8","1","1","","",NA,"-7.02326690138477e-08","FALSE","TRUE","FALSE","Aj"
"107","107","420","Inf","25","1","21","1800","Curve 125","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.713404819758854","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","2.0980910671269","0.713404898770484",NA,"Inf","0.713404898770484","6.44938064548551","4.33446927886934",NA,"Inf","4.33446927886934","4","8","1","1","","",NA,"-7.90116296833787e-08","FALSE","TRUE","FALSE","Aj"
"132","132","420","Inf","25","1","21","1800","Curve 125","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.25857134297662","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","3.41316267052269","1.25857142833859",NA,"Inf","1.25857142833859","7.6899098326494","4.69791363191475",NA,"Inf","4.69791363191475","4","8","1","1","","",NA,"-8.5361970825204e-08","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 125","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.02933202382095","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","5.79574764069283","2.02933211816108",NA,"Inf","2.02933211816108","9.9374423538915","5.21175409179641",NA,"Inf","5.21175409179641","4","8","1","1","","",NA,"-9.43401325947946e-08","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 125","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.61578665383542","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","8.21036358339834","2.61578675500684",NA,"Inf","2.61578675500684","12.215190230876","5.60272384969358",NA,"Inf","5.60272384969358","4","8","1","1","","",NA,"-1.01171414801371e-07","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 125","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.44483901802931","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","13.1061183117008","3.44483912885789",NA,"Inf","3.44483912885789","16.8334381026818","6.15542543226095",NA,"Inf","6.15542543226095","4","8","1","1","","",NA,"-1.10828583199662e-07","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 125","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.71812411132071","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","15.3156239147822","3.71812422533264",NA,"Inf","3.71812422533264","18.9177019425723","6.33761549657745",NA,"Inf","6.33761549657745","4","8","1","1","","",NA,"-1.14011929230884e-07","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 125","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.09500949644338","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","19.1219375013873","4.09500961484544",NA,"Inf","4.09500961484544","22.5082616409866","6.58887242291931",NA,"Inf","6.58887242291931","4","8","1","1","","",NA,"-1.18402057935896e-07","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 125","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.32694619256357","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","22.0641779927849","4.32694631366732",NA,"Inf","4.32694631366732","25.2837266390972","6.74349688880057",NA,"Inf","6.74349688880057","4","8","1","1","","",NA,"-1.21103756356433e-07","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 125","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.47665266488999","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","24.2886095566236","4.4766527877376",NA,"Inf","4.4766527877376","27.382070389099","6.84330120484742",NA,"Inf","6.84330120484742","4","8","1","1","","",NA,"-1.22847604089316e-07","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 125","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.62424250105197","2","15","0","0","0","0","29.2806784166489","2.12221246689558","4.08244374742731","43.4515183045296","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"36.9443833189131","29.2806787577232","2.12221242099001",NA,"43.4515031029036","29.3105346498775","2.12448218829884",NA,"43.5077388420751","26.7949940912719","4.62424262561876",NA,"Inf","4.62424262561876","29.7463851240979","6.94169443010153",NA,"Inf","6.94169443010153","4","8","1","1","","",NA,"-1.24566795989267e-07","FALSE","TRUE","FALSE","Aj"
