"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","gmc_at_25","gmc_tl","drawdown_cm","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Tp_tl_avg","Vcmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_Cc","operating_An","operating_An_model","optimum_val","alpha_g_lower","alpha_g_upper","alpha_old_lower","alpha_old_upper","alpha_s_lower","alpha_s_upper","alpha_t_lower","alpha_t_upper","Gamma_star_lower","Gamma_star_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Tp_at_25_lower","Tp_at_25_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Tp_tl_avg_lower","Tp_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","n_Ac_limiting","n_Aj_limiting","n_Ap_limiting","n_Ad_limiting","Vcmax_trust","J_trust","alpha_g_trust","alpha_old_trust","alpha_s_trust","alpha_t_trust","Tp_trust","remove_unreliable_param"
"420","Inf","25","1","21","1800","Curve 65","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","142.267989593203","1.97461994186573",NA,"102.788902329741","142.413052410546","1.97673185476714","6.24115065225303","102.921933628738","4","8","1","1","","",NA,"17","5","12","4.43808856199623e-12","2.61064033058602e-13","5.10944256312371e-07","6.08145306238309e-07","-432.314271435954","Inf","142.413052410546","1.97673185476714",NA,"102.921933628738",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-222.157135717977",NA,NA,"5.00112814089663","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"142.267989593203","142.267989593203","1.97461994186573","1.97461994186573","1.88064472660058","Inf","102.788902329741","102.788902329741",NA,NA,"142.413052410546","142.413052410546","1.97673185476714","1.97673185476714","1.88239889041346","Inf","102.921933628738","102.921933628738","10","7","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 66","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","23.3001215537906","1.7693855564896",NA,NA,"23.3238794018258","1.77127796530463","74.5649496789255","490.136917898904","4","8","1","1","","",NA,"17","5","12","2.74601490023309e-16","1.61530288249005e-17","4.01908308260734e-09","4.78366569713462e-09","-597.051299545043","Inf","23.3238794018258","1.77127796530463",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-304.525649772522",NA,NA,"-34.3366059732352","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"23.3001215537906","23.3001215537906","1.7693855564896","1.7693855564896","1.04365681557963","Inf","37.6785629208463","Inf",NA,NA,"23.3238794018258","23.3238794018258","1.77127796530463","1.77127796530463","1.04463028228127","Inf","37.7273272140344","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 67","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","Inf","Inf","0","0","0.000224725347101134","0","0","36.9443833189131",NA,"2.2840644651541","8.63059470032961","67.7479448340258","130.70116991028","2.28650733788587","8.63864485286123","67.8356254775714","4","8","1","1","","",NA,"17","5","12","6.64693084077992e-07","3.90995931810584e-08","0.000197736170644266","0.00023535311839836","-229.727704038999","Inf",NA,"2.28650733788587","8.63864485286123","67.8356254775714",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-120.863852019499",NA,NA,"0.000163690190851134","0.000224725347101134",NA,NA,NA,NA,NA,NA,NA,NA,"129.880471527406","Inf","2.28400342999785","2.28424757062285","8.63053366517336","8.63065573548586","67.7466106509652","67.748433115276",NA,NA,"130.012903476233","Inf","2.28644623745076","2.2866906391912","8.63858376077468","8.63870594494778","67.8342895677864","67.8361143907643","12","0","5","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 68","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0","0","0","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","144.42148962454","0.623696379116315",NA,"59.4678782460531","144.568748247015","0.624363440357664","59.6428027509438","59.5448426742388","4","8","1","1","","",NA,"17","5","12","8.9738910903152e-14","5.27875946489129e-15","7.26550718456137e-08","8.64768325926815e-08","-498.63253953973","Inf","144.568748247015","0.624363440357664",NA,"59.5448426742388",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-255.316269769865",NA,NA,"-17.4548418553704","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"144.42148962454","144.42148962454","0.623696379116315","0.623696379116315","6.5267861311922","Inf","59.4678782460531","59.4678782460531",NA,NA,"144.568748247015","144.568748247015","0.624363440357664","0.624363440357664","6.53287396473342","Inf","59.5448426742388","59.5448426742388","14","3","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 69","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","27.5128775535133","1.72852934433788",NA,"39.6797199074112","27.5409309163431","1.73037805625725","7.66679402279627","39.7310741349928","4","8","1","1","","",NA,"17","5","12","2.28418312067506e-14","1.34363712980886e-15","3.66556561775786e-08","4.36289575155754e-08","-521.893824964464","Inf","27.5409309163431","1.73037805625725",NA,"39.7310741349928",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-266.946912482232",NA,NA,"-3.41922386413903","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"27.5128775535133","27.5128775535133","1.72852934433788","1.72852934433788","1.43626318481676","Inf","39.6797199074112","39.6797199074112",NA,NA,"27.5409309163431","27.5409309163431","1.73037805625725","1.73037805625725","1.43760285353193","Inf","39.7310741349928","39.7310741349928","2","15","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 70","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","Inf","Inf","0","0","0.000124911859088521","0","0","36.9443833189131",NA,"0.513791091788043","8.34563030986839","85.8012250832311","135.839315771312","0.514340606159071","8.3534146630097","85.9122706160621","4","8","1","1","","",NA,"17","5","12","6.37830869040756e-07","3.75194628847504e-08","0.000193699413743951","0.000230548416650523","-230.428992352979","Inf",NA,"0.514340606159071","8.3534146630097","85.9122706160621",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-121.214496176489",NA,NA,"0.000124911859088521","0.000124911859088521",NA,NA,NA,NA,NA,NA,NA,NA,"131.754733172165","Inf","0.513730056631793","0.513974197256794","8.34563030986839","8.34569134502464","85.7988200920937","85.8017133644815",NA,NA,"131.889076202153","Inf","0.514279505723964","0.514523907464395","8.3534146630097","8.35347575509625","85.9098625123407","85.9127595292551","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 71","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","Inf","Inf","0","0","0.000560603537277361","0","0","36.9443833189131",NA,"2.04982020198481","7.08424950688758","40.6964782733325","158.163731270844","2.05201254373035","7.09085731215276","40.7491484084014","4","8","1","1","","",NA,"17","5","12","2.17912548650687e-07","1.28183852147463e-08","0.00011321830777196","0.000134756740292365","-248.686640849523","Inf",NA,"2.05201254373035","7.09085731215276","40.7491484084014",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-130.343320424762",NA,NA,"0.000438533224777361","0.000560603537277361",NA,NA,NA,NA,NA,NA,NA,NA,"96.5519574916486","Inf","2.04975916682855","2.04988123714106","7.08418847173133","7.08424950688758","40.6962341327075","40.6967834491139",NA,NA,"96.6504061940851","Inf","2.05195144329524","2.05207364416546","7.09079622006621","7.09085731215276","40.748903951805","40.7494539791469","14","0","3","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 72","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","73.4994493298331","1.472739703222",NA,"36.4359196874897","73.5743926619448","1.47431484075287","4.05009975876208","36.4830757288162","4","8","1","1","","",NA,"17","5","12","1.54903587553448e-13","9.11197573843812e-15","9.54566694287944e-08","1.13616162125468e-07","-489.352266004228","Inf","73.5743926619448","1.47431484075287",NA,"36.4830757288162",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-250.676133002114",NA,NA,"3.29638755584096","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"73.4994493298331","73.4994493298331","1.472739703222","1.472739703222","2.78617297851936","Inf","36.4359196874897","36.4359196874897",NA,NA,"73.5743926619448","73.5743926619448","1.47431484075287","1.47431484075287","2.78877177017107","Inf","36.4830757288162","36.4830757288162","13","4","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 73","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","109.75503157645","1.68638925284613","14.849156013187","80.52620842529","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","109.755039989824","1.68638970382926",NA,"80.5262210321667","109.866951146817","1.68819334618939","77.518654592175","80.6304395571669","4","8","1","1","","",NA,"17","5","12","1.81659732105232e-11","1.06858665944254e-12","1.03372465359134e-06","1.2303784380738e-06","-408.355721604412","Inf","109.866951146817","1.68819334618939",NA,"80.6304395571669",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-210.177860802206",NA,NA,"-16.7579955832938","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"109.755039989824","109.755039989824","1.68638970382926","1.68638970382926","5.82083481345043","Inf","80.5262210321667","80.5262210321667",NA,NA,"109.866951146817","109.866951146817","1.68819334618939","1.68819334618939","5.82626417373633","Inf","80.6304395571669","80.6304395571669","10","7","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 74","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0","0","0","198.759701580508","1.92082270042039","12.8862114089727","105.343547344906","Inf","Inf","0","0","6.13249419500201e-05","0","0","36.9443833189131",NA,"1.92098605589343","12.8861409827094","105.344481710869","793.16684164076","1.923040605809","12.8981604789384","105.480820487979","4","8","1","1","","",NA,"17","5","12","2.91096494972089e-07","1.71233232336523e-08","0.000130856116531297","0.00015574993177422","-243.764104177282","Inf",NA,"1.923040605809","12.8981604789384","105.480820487979",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-127.882052088641",NA,NA,"6.13249419500201e-05","6.13249419500201e-05",NA,NA,NA,NA,NA,NA,NA,NA,"194.132126688654","Inf","1.92086398558092","1.92098605589343","12.8861409827094","12.8861409827094","105.343749288993","105.344847921807",NA,NA,"194.330072504257","Inf","1.92291840493879","1.923040605809","12.8981604789384","12.8981604789384","105.480087118189","105.481187172874","12","0","5","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 75","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","45.637805071217","2.47989265105454","17.9599283963628","30.28113026754","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","45.6378079053267","2.47989312804911",NA,"30.2811316209653","45.6843422593372","2.48254544517616","2.15650837676796","30.320322021712","4","8","1","1","","",NA,"17","5","12","1.83772964817099e-12","1.08101744010058e-13","3.28788296643993e-07","3.91336348104265e-07","-447.303050001616","Inf","45.6843422593372","2.48254544517616",NA,"30.320322021712",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-229.651525000808",NA,NA,"4.48774731688644","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"45.6378079053267","45.6378079053267","2.47989312804911","2.47989312804911","0.988247914677011","Inf","30.2811316209653","30.2811316209653",NA,NA,"45.6843422593372","45.6843422593372","2.48254544517616","2.48254544517616","0.989169698948945","Inf","30.320322021712","30.320322021712","11","6","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 76","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","15","0","0","0","0","42.9846251097508","2.43961061000824","16.9222248111665","64.2185797259444","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","42.9846235008691","2.43961043605933",NA,"64.2185926892505","43.0284525491693","2.44221966968707","15.2152249770557","64.3017055799571","4","8","1","1","","",NA,"17","5","12","2.69862099102671e-13","1.58742411236865e-14","1.25993020138762e-07","1.49961689302821e-07","-479.915426997658","Inf","43.0284525491693","2.44221966968707",NA,"64.3017055799571",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-245.957713498829",NA,NA,"-4.18473042359761","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"42.9846235008691","42.9846235008691","2.43961043605933","2.43961043605933","1.59569190978634","Inf","64.2185926892505","64.2185926892505",NA,NA,"43.0284525491693","43.0284525491693","2.44221966968707","2.44221966968707","1.59718028500419","Inf","64.3017055799571","64.3017055799571","2","15","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 77","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","28.2448631320614","1.96469097393332","11.1044739179872","110.640298758051","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","28.2448631857838","1.96469098141152",NA,NA,"28.2736629139652","1.96679227500374","54.3160413631253","382.679453134533","4","8","1","1","","",NA,"17","5","12","4.0987642895333e-16","2.41103781737253e-17","4.91023198777057e-09","5.84434505136754e-09","-590.242207911122","Inf","28.2736629139652","1.96679227500374",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-301.121103955561",NA,NA,"-20.6763597274437","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"28.2448631857838","28.2448631857838","1.96469098141152","1.96469098141152","1.21627193468304","Inf","45.6746335283661","Inf",NA,NA,"28.2736629139652","28.2736629139652","1.96679227500374","1.96679227500374","1.21740640744351","Inf","45.7337464840622","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 78","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0","0","0","116.315639481321","2.08668349529849","5.68535807717592","81.9181932134088","Inf","Inf","0","0","2.97315626345083e-05","0","0","36.9443833189131",NA,"2.08683210565905","5.6853755145048","81.9202863766265","545.194317184787","2.0890640327016","5.69067852567384","82.0263091267858","4","8","1","1","","",NA,"17","5","12","2.20395510208996e-07","1.29644417769997e-08","0.000113861502611724","0.000135522295277996","-248.494032946618","Inf",NA,"2.0890640327016","5.69067852567384","82.0263091267858",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-130.247016473309",NA,NA,"-7e-06","2.97315626345083e-05",NA,NA,NA,NA,NA,NA,NA,NA,"105.452933490201","Inf","2.0867710705028","2.0868931408153","5.6853755145048","5.6853755145048","81.9181368848831","81.9206525875643",NA,NA,"105.560458026626","Inf","2.08900293226649","2.08912513313671","5.69067852567384","5.69067852567384","82.0241568531304","82.0266758116806","10","0","7","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 79","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","40.9318831964629","1.9813599528512","8.46107907313854","75.6059981166618","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","40.9318832403541","1.98135995907339",NA,NA,"40.9736192226997","1.98347908061733","5.14045927151609","84.1117905405176","4","8","1","1","","",NA,"17","5","12","2.78021018599138e-16","1.63541775646552e-17","4.04402986693412e-09","4.81335830959994e-09","-596.840910982001","Inf","40.9736192226997","1.98347908061733",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-304.420455491001",NA,NA,"-1.45094749718766","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"40.9318832403541","40.9318832403541","1.98135995907339","1.98135995907339","0.665616402987406","Inf","66.1907766505932","Inf",NA,NA,"40.9736192226997","40.9736192226997","1.98347908061733","1.98347908061733","0.666237254013047","Inf","66.2764419782681","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 80","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0","0","0","123.836099298485","1.93775349928532","3.88465631760657","67.0776183105772","Inf","Inf","0","0","1.97209870631432e-05","0","0","36.9443833189131",NA,"1.93777706718093","3.88464026410176","67.0784843066244","92.8740828878204","1.9398495755667","3.8882636467008","67.1652985219704","4","8","1","1","","",NA,"17","5","12","3.66379867672512e-08","2.15517569219125e-09","4.64238698536781e-05","5.52554573226718e-05","-278.997780884295","Inf",NA,"1.9398495755667","3.8882636467008","67.1652985219704",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-145.498890442148",NA,NA,"1.97209870631432e-05","1.97209870631432e-05",NA,NA,NA,NA,NA,NA,NA,NA,"82.2258598617454","Inf","1.93777706718093","1.93777706718093","3.88464026410176","3.88464026410176","67.0770722768641","67.0786674120932",NA,NA,"82.3097010330735","Inf","1.9398495755667","1.9398495755667","3.8882636467008","3.8882636467008","67.163884664735","67.1654818644177","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 81","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","58.891413021856","2.29380004248349","16.188769693505","108.151331024477","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","58.8914130037325","2.29380004777786",NA,NA,"58.9514613274071","2.29625333299565","46.7369142883855","619.344206333016","4","8","1","1","","",NA,"17","5","12","9.66727217286302e-16","5.68663068991942e-17","7.54097519550318e-09","8.97555577335048e-09","-575.65517698959","Inf","58.9514613274071","2.29625333299565",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-293.827588494795",NA,NA,"-8.59605673682139","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"58.8914130037325","58.8914130037325","2.29380004777786","2.29380004777786","1.43117089010376","Inf","95.2330323661586","Inf",NA,NA,"58.9514613274071","58.9514613274071","2.29625333299565","2.29625333299565","1.43250580900149","Inf","95.3562847184643","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
